IDParameter,IDMacroKind,IDParameterClass,IDUnit,Name,Position,DefaultValue,SourceReference,InOut,Optional,State,MinValue,MaxValue,IDGlobal
2442,178,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,355
2443,178,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,324
2444,178,2,5,Time,13,-1,,0,1,0,-1.0,1.0,330
2445,178,2,4,Volt_C,14,-1,,0,1,0,-1.0,100.0,352
2446,178,2,6,Current_C,15,-1,,0,1,0,-1.0,0.5,328
2447,178,24,4,Volt_B,16,0,,0,1,0,-1.0,100.0,0
2448,178,25,6,Current_B,17,0,,0,1,0,-1.0,0.5,0
2449,178,15,3,ResPar_C,18,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
2450,178,16,1,CapPar_C,19,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2451,178,26,3,ResPar_B,20,0,,0,1,0,0.0,100000000.0,0
2452,178,27,1,CapPar_B,21,0,,0,1,0,0.0,1.0,0
2453,179,2,4,ValueOFF,0,-1,,0,1,0,-1.0,100.0,0
2454,179,2,4,ValueON,1,-1,,0,1,0,-1.0,100.0,0
2455,179,7,0,Emitter,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2456,179,8,0,Base,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2457,179,32,0,Collector,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2458,179,12,0,GuardBase,5,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2459,179,13,0,GuardCollector,6,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2460,179,2,41,Wire,7,-1,,0,1,0,-99999999999.0,99999999999.0,0
2461,179,2,9,Quality,8,-1,,0,1,0,-1.0,100.0,356
2462,179,2,43,TestMode,9,-1,,0,1,0,-1.0,5.0,353
2463,179,2,31,TestResult,10,-1,,0,1,0,-99999999999.0,99999999999.0,319
2464,179,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,355
2465,179,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,324
2466,179,2,5,Time,13,-1,,0,1,0,-1.0,1.0,330
2467,179,2,4,Volt_C,14,-1,,0,1,0,-1.0,100.0,352
2468,179,2,6,Current_C,15,-1,,0,1,0,-1.0,0.5,328
2469,179,24,4,Volt_B,16,0,,0,1,0,-1.0,100.0,0
2470,179,25,6,Current_B,17,0,,0,1,0,-1.0,0.5,0
2471,179,15,3,ResPar_C,18,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
2472,179,16,1,CapPar_C,19,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2473,179,26,3,ResPar_B,20,0,,0,1,0,0.0,100000000.0,0
2474,179,27,1,CapPar_B,21,0,,0,1,0,0.0,1.0,0
2476,180,2,4,ValueOFF,0,-1,,0,1,0,-1.0,100.0,0
2477,180,2,4,ValueON,1,-1,,0,1,0,-1.0,100.0,0
2478,180,7,0,SourcePin,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2479,180,8,0,GatePin,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2480,180,32,0,DrainPin,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2481,180,12,0,GuardGate,5,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2482,180,13,0,GuardDrain,6,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2483,180,2,41,Wire,7,-1,,0,1,0,-99999999999.0,99999999999.0,0
2484,180,2,9,Quality,8,-1,,0,1,0,-1.0,100.0,356
2485,180,2,43,TestMode,9,-1,,0,1,0,-1.0,5.0,353
2486,180,2,31,TestResult,10,-1,,0,1,0,-99999999999.0,99999999999.0,319
2487,180,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,355
2488,180,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,324
2489,180,2,5,Time,13,-1,,0,1,0,-1.0,1.0,330
2490,180,2,4,Volt_D,14,-1,,0,1,0,-1.0,100.0,352
2491,180,2,6,Current_D,15,-1,,0,1,0,-1.0,0.5,328
2492,180,24,4,Volt_G,16,0,,0,1,0,-1.0,100.0,0
2493,180,25,6,Current_G,17,0,,0,1,0,-1.0,0.5,0
2494,180,15,3,ResPar_D,18,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
2495,180,16,1,CapPar_D,19,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2496,180,26,3,ResPar_G,20,0,,0,1,0,0.0,100000000.0,0
2497,180,27,1,CapPar_G,21,0,,0,1,0,0.0,1.0,0
2498,181,2,4,ValueOFF,0,-1,,0,1,0,-1.0,100.0,0
2499,181,2,4,ValueON,1,-1,,0,1,0,-1.0,100.0,0
2500,181,7,0,SourcePin,2,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2501,181,8,0,GatePin,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2502,181,32,0,DrainPin,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
2503,181,12,0,GuardGate,5,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2504,181,13,0,GuardDrain,6,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2505,181,2,41,Wire,7,-1,,0,1,0,-99999999999.0,99999999999.0,0
2506,181,2,9,Quality,8,-1,,0,1,0,-1.0,100.0,356
2507,181,2,43,TestMode,9,-1,,0,1,0,-1.0,5.0,353
2508,181,2,31,TestResult,10,-1,,0,1,0,-99999999999.0,99999999999.0,319
2509,181,2,32,MeasureType,11,-1,,0,1,0,-99999999999.0,99999999999.0,355
2510,181,2,9,Recycle,12,-1,,0,1,0,-1.0,1000000.0,324
2511,181,2,5,Time,13,-1,,0,1,0,-1.0,1.0,330
2512,181,2,4,Volt_D,14,-1,,0,1,0,-1.0,100.0,352
2513,181,2,6,Current_D,15,-1,,0,1,0,-1.0,0.5,328
2514,181,24,4,Volt_G,16,0,,0,1,0,-1.0,100.0,0
2515,181,25,6,Current_G,17,0,,0,1,0,-1.0,0.5,0
2516,181,15,3,ResPar_D,18,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
2517,181,16,1,CapPar_D,19,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2518,181,26,3,ResPar_G,20,0,,0,1,0,0.0,100000000.0,0
2519,181,27,1,CapPar_G,21,0,,0,1,0,0.0,1.0,0
2520,182,4,4,Value,0,1.8,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,100.0,0
2521,182,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2522,182,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
2523,182,7,0,Anode,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
2524,182,8,0,Catode,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
2525,182,22,0,SenseAnode,5,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
2526,182,23,0,SenseCatode,6,0,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
2527,182,12,0,GuardAnode,7,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
2528,182,13,0,GuardCatode,8,0,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
2529,182,37,0,SenseGuardAnode,9,0,,0,1,0,-99999999999.0,99999999999.0,0
2530,182,38,0,SenseGuardCatode,10,0,,0,1,0,-99999999999.0,99999999999.0,0
2531,182,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
2532,182,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,331
2533,182,2,35,JunctionMode,13,0,,0,1,0,-99999999999.0,99999999999.0,0
2534,182,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,318
2535,182,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,332
2536,182,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,323
2537,182,2,5,Time,17,-1,,0,1,0,-1.0,1.0,341
2538,182,2,6,Current,18,-1,,0,1,0,-1.0,0.5,327
2539,182,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
2540,182,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
2541,182,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
1189,103,2,5,Time,17,-1,,0,1,0,-1.0,1.0,384
1190,103,2,6,Current,18,-1,,0,1,0,-1.0,0.5,385
1191,103,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
1192,103,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1193,103,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
1194,103,25,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
1195,103,26,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
1196,103,27,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
1197,104,2,1,Value,0,0,,0,0,0,-1.0,1.0,0
1198,104,7,0,Pin1,1,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
1199,104,8,0,Pin2,2,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
1200,104,2,6,Current,3,-1,,0,1,0,-1.0,0.5,0
1201,104,2,5,Time,4,-1,,0,1,0,-1.0,1.0,0
1202,104,2,31,TestResult,5,-1,,0,1,0,-99999999999.0,99999999999.0,0
1203,99,40,0,ClusterName,1,Power,,0,1,0,-99999999999.0,99999999999.0,0
1204,100,40,0,ClusterName,1,Comparator,,0,1,0,-99999999999.0,99999999999.0,0
1205,96,40,0,ClusterName,1,Crystal,,0,1,0,-99999999999.0,99999999999.0,0
1206,80,40,0,ClusterName,1,Gate,,0,1,0,-99999999999.0,99999999999.0,0
1209,84,40,0,ClusterName,1,Opto,,0,1,0,-99999999999.0,99999999999.0,0
1210,61,40,0,ClusterName,1,Rele,,0,1,0,-99999999999.0,99999999999.0,0
1211,87,40,0,ClusterName,1,SCR,,0,1,0,-99999999999.0,99999999999.0,0
1212,89,40,0,ClusterName,1,SCR,,0,1,0,-99999999999.0,99999999999.0,0
1213,85,40,0,ClusterName,1,SCR,,0,1,0,-99999999999.0,99999999999.0,0
1214,88,40,0,ClusterName,1,SCR,,0,1,0,-99999999999.0,99999999999.0,0
1215,63,40,0,ClusterName,1,Transformer,,0,1,0,-99999999999.0,99999999999.0,0
1216,90,40,0,ClusterName,1,Triac,,0,1,0,-99999999999.0,99999999999.0,0
1217,92,40,0,ClusterName,1,Triac,,0,1,0,-99999999999.0,99999999999.0,0
1218,86,40,0,ClusterName,1,Triac,,0,1,0,-99999999999.0,99999999999.0,0
1219,91,40,0,ClusterName,1,Triac,,0,1,0,-99999999999.0,99999999999.0,0
1220,93,40,0,ClusterName,1,Regulator,,0,1,0,-99999999999.0,99999999999.0,0
1221,99,2,9,PowerView,4,1,,0,1,0,1.0,8.0,0
1222,99,1,0,SysPowerName,5,,,0,1,0,-99999999999.0,99999999999.0,0
1223,99,2,9,PowerNumber,6,1,,0,0,0,1.0,45.0,0
1224,99,2,15,CheckPower,7,0,,0,1,0,-99999999999.0,99999999999.0,0
1225,99,2,70,PowerMode,8,0,,0,1,0,0.0,1.0,0
1226,61,9,0,Name,0,,SELECT tabComponent.Name FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-99999999999.0,99999999999.0,0
1227,61,2,3,ContactImpedance,8,-1,,0,1,0,-1.0,99999999999.0,0
1228,61,7,0,CoilPin1,3,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
1229,61,8,0,CoilPin2,4,0,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
1230,61,32,0,ContactPin1,5,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (3))),0,0,0,-99999999999.0,99999999999.0,0
1231,61,33,0,ContactPin2,6,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (4))),0,0,0,-99999999999.0,99999999999.0,0
1232,61,2,24,ContactMode,7,0,,0,1,0,-99999999999.0,99999999999.0,0
1233,61,2,14,PowerCoil,9,-1,,0,1,0,-99999999999.0,99999999999.0,515
1234,61,2,5,CoilTime,12,-1,,0,1,0,-1.0,1.0,508
1235,61,2,6,CoilCurrent,11,-1,,0,1,0,-1.0,0.5,507
1236,61,4,4,CoilVoltage,10,-1,,0,1,0,-1.0,100.0,509
1237,61,2,4,ContactVoltage,13,-1,,0,1,0,-1.0,100.0,513
1238,61,2,6,ContactCurrent,14,-1,,0,1,0,-1.0,0.5,510
1239,61,2,5,ContactTime,15,-1,,0,1,0,-1.0,1.0,512
1240,61,16,1,CapPar,19,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1241,61,2,9,Recycle,18,-1,,0,1,0,-1.0,1000000.0,516
1242,61,2,32,MeasureType,17,-1,,0,1,0,-99999999999.0,99999999999.0,514
1243,61,2,31,TestResult,16,-1,,0,1,0,-99999999999.0,99999999999.0,517
1244,97,40,0,ClusterName,1,opafollow,,0,1,0,-99999999999.0,99999999999.0,0
1245,97,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1246,101,40,0,ClusterName,1,opagain,,0,1,0,-99999999999.0,99999999999.0,0
1247,101,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1248,100,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1249,96,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1250,80,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1251,84,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1252,99,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1253,93,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1254,87,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1255,89,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1256,85,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1257,88,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1258,63,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1259,90,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1260,92,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1261,86,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1262,91,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1263,61,41,49,ModuleType,2,1,,0,1,0,-99999999999.0,99999999999.0,0
1264,68,2,9,Quality,13,-1,,0,1,0,-1.0,100.0,0
1265,68,2,9,SettlingWave,14,-1,,0,1,0,-1.0,100.0,0
1266,68,2,9,TestPinIso,20,0,,0,1,0,0.0,10000.0,0
1283,109,44,9,StartCh,0,1,,0,0,0,1.0,8192.0,0
1284,109,46,9,FamilyNr,2,0,,0,0,0,-99999999999.0,99999999999.0,0
1285,109,2,3,Value,3,-1,,0,1,0,-1.0,100000000.0,423
1286,109,2,31,TestResult,4,-1,,0,1,0,-99999999999.0,99999999999.0,421
1287,109,2,5,Time,5,-1,,0,1,0,-1.0,1.0,424
1288,109,2,4,Volt,6,-1,,0,1,0,-1.0,10.0,425
1290,110,44,9,StartCh,0,1,,0,0,0,1.0,8192.0,0
1292,110,2,3,Value,3,-1,,0,1,0,-1.0,100000000.0,427
1293,110,2,31,TestResult,4,-1,,0,1,0,-99999999999.0,99999999999.0,422
1295,110,2,5,Time,5,-1,,0,1,0,-1.0,1.0,429
1296,110,2,4,Volt,6,-1,,0,1,0,-1.0,10.0,428
1298,109,2,9,ViewChannel,7,0,,0,1,0,0.0,8192.0,0
1299,110,2,9,ViewChannel,7,0,,0,1,0,0.0,8192.0,0
1300,109,45,9,StopCh,1,8192,,0,0,0,1.0,8192.0,0
1301,110,45,9,StopCh,1,1,,0,0,0,1.0,8192.0,0
1302,111,4,4,Value,0,-1,SELECT tabComponent.Value1 FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,-1.0,500.0,439
1303,111,5,9,TolPos,1,10,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1304,111,6,9,TolNeg,2,10,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1305,111,7,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
1306,111,8,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
1307,111,22,0,SenseAnode,5,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=1))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1308,111,23,0,SenseCatode,6,,"SELECT tabPin.IDPin, tabPin.Channel FROM tabPin WHERE (((tabPin.Test) LIKE 'T*' Or (tabPin.Test) LIKE 'Y*' Or (tabPin.Test) LIKE 'F*') AND ((tabPin.IDSignal) In ((SELECT tabPin.IDSignal FROM  tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2)))))) AND ((tabPin.Channel)<>(SELECT TOP 1 tabPin.Channel FROM  tabPin WHERE (((tabPin.IDSignal)=(SELECT tabPin.IDSignal FROM tabPin WHERE (((tabPin.IDComponent=@1) AND ((tabPin.PinNumber)=2))))) AND ((tabPin.Test) LIKE 'F*'))))) ORDER BY tabPin.Test",0,1,0,-99999999999.0,99999999999.0,0
1309,111,12,0,GuardAnode,7,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,1,0,-99999999999.0,99999999999.0,0
1310,111,13,0,GuardCatode,8,,SELECT detComponentGenericPList.IDPin1 FROM tabPin INNER JOIN detComponentGenericPList ON tabPin.IDPin = detComponentGenericPList.IDPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,1,0,-99999999999.0,99999999999.0,0
1311,111,37,0,SenseGuardAnode,9,,,0,1,0,-99999999999.0,99999999999.0,0
1312,111,38,0,SenseGuardCatode,10,,,0,1,0,-99999999999.0,99999999999.0,0
1313,111,2,34,Wire,11,-1,,0,1,0,-99999999999.0,99999999999.0,0
1314,111,2,9,Quality,12,-1,,0,1,0,-1.0,100.0,436
1315,111,2,51,JunctionMode,13,1,,0,1,0,-99999999999.0,99999999999.0,0
1316,111,2,31,TestResult,14,-1,,0,1,0,-99999999999.0,99999999999.0,435
1317,111,2,32,MeasureType,15,-1,,0,1,0,-99999999999.0,99999999999.0,438
1318,111,2,9,Recycle,16,-1,,0,1,0,-1.0,1000000.0,437
1319,111,2,5,Time,17,-1,,0,1,0,-1.0,5.0,432
1320,111,2,6,Current,18,-1,,0,1,0,-1.0,0.5,431
1321,111,15,3,ResPar,19,0,SELECT tabComponent.RParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,100000000.0,0
1322,111,16,1,CapPar,20,0,SELECT tabComponent.CParal FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,1,0,0.0,1.0,0
1323,111,24,3,ResGuardPin1,21,0,,0,1,0,0.0,100000000.0,0
1324,111,25,1,CapGuardPin1,22,0,,0,1,0,0.0,1.0,0
1325,111,26,3,ResGuardPin2,23,0,,0,1,0,0.0,100000000.0,0
1326,111,27,1,CapGuardPin2,24,0,,0,1,0,0.0,1.0,0
1327,112,2,4,Value,0,-1,,0,1,0,-1.0,100.0,440
1328,112,5,9,TolPos,1,20,SELECT tabComponent.TolerancePos FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1329,112,6,9,TolNeg,2,20,SELECT tabComponent.ToleranceNeg FROM tabComponent WHERE (((tabComponent.IDComponent)=@1)),0,0,0,0.0,100.0,0
1330,112,7,0,Anode,3,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (1))),0,0,0,-99999999999.0,99999999999.0,0
1331,112,8,0,Catode,4,,SELECT tabPin.IDPin FROM tabPin WHERE (((tabPin.IDComponent)=@1) AND ((tabPin.PinNumber) In (2))),0,0,0,-99999999999.0,99999999999.0,0
